id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
1120287,2017/18,Abu Dhabi,2017/10/16,Pakistan,Sri Lanka,Pakistan,bat,normal,0,Pakistan,32,0,Shadab Khan,Sheikh Zayed Stadium,RA Kettleborough,Shozab Raza,S Ravi
1075504,2017/18,Kimberley,2017/10/15,Bangladesh,South Africa,Bangladesh,bat,normal,0,South Africa,0,10,Q de Kock,Diamond Oval,Aleem Dar,BP Jele,RSA Palliyaguruge
1120286,2017/18,,2017/10/13,Pakistan,Sri Lanka,Sri Lanka,field,normal,0,Pakistan,83,0,Shoaib Malik,Dubai International Cricket Stadium,Ahsan Raza,S Ravi,RA Kettleborough
1119500,2017/18,Nagpur,2017/10/01,Australia,India,Australia,bat,normal,0,India,0,7,RG Sharma,"Vidarbha Cricket Association Stadium, Jamtha",M Erasmus,CK Nandan,RK Illingworth
1031675,2017,Southampton,2017/09/29,West Indies,England,England,field,normal,0,England,0,9,JM Bairstow,The Rose Bowl,MA Gough,SD Fry,RJ Tucker
1119499,2017/18,Bengaluru,2017/09/28,Australia,India,Australia,bat,normal,0,Australia,21,0,DA Warner,M.Chinnaswamy Stadium,C Shamshuddin,RK Illingworth,M Erasmus
1031673,2017,London,2017/09/27,West Indies,England,England,field,D/L,1,England,6,0,E Lewis,Kennington Oval,RJ Tucker,RJ Bailey,SD Fry
1119498,2017/18,Indore,2017/09/24,Australia,India,Australia,bat,normal,0,India,0,5,HH Pandya,Holkar Cricket Stadium,C Shamshuddin,M Erasmus,RK Illingworth
1031671,2017,Bristol,2017/09/24,England,West Indies,West Indies,field,normal,0,England,124,0,MM Ali,County Ground,MA Gough,SD Fry,RJ Tucker
1031669,2017,Nottingham,2017/09/21,England,West Indies,West Indies,field,normal,0,,0,0,,Trent Bridge,RJ Tucker,RJ Bailey,SD Fry
1119497,2017/18,Kolkata,2017/09/21,India,Australia,India,bat,normal,0,India,50,0,V Kohli,Eden Gardens,RK Illingworth,AK Chaudhary,M Erasmus
1031667,2017,Manchester,2017/09/19,West Indies,England,West Indies,bat,normal,0,England,0,7,JM Bairstow,Old Trafford,RT Robinson,SD Fry,RJ Tucker
1119496,2017/18,Chennai,2017/09/17,India,Australia,India,bat,D/L,1,India,26,0,HH Pandya,"MA Chidambaram Stadium, Chepauk",M Erasmus,AK Chaudhary,RK Illingworth
1109609,2017,Colombo,2017/09/03,Sri Lanka,India,Sri Lanka,bat,normal,0,India,0,6,B Kumar,"R.Premadasa Stadium, Khettarama",REJ Martinesz,JS Wilson,PR Reiffel
1109608,2017,Colombo,2017/08/31,India,Sri Lanka,India,bat,normal,0,India,168,0,V Kohli,"R.Premadasa Stadium, Khettarama",RR Wimalasiri,PR Reiffel,JS Wilson
1109607,2017,,2017/08/27,Sri Lanka,India,Sri Lanka,bat,normal,0,India,0,6,JJ Bumrah,Pallekele International Cricket Stadium,JS Wilson,RSA Palliyaguruge,PR Reiffel
1109606,2017,,2017/08/24,Sri Lanka,India,India,field,D/L,1,India,0,3,A Dananjaya,Pallekele International Cricket Stadium,REJ Martinesz,PR Reiffel,JS Wilson
1109605,2017,,2017/08/20,Sri Lanka,India,India,field,normal,0,India,0,9,S Dhawan,Rangiri Dambulla International Stadium,JS Wilson,RSA Palliyaguruge,PR Reiffel
1104482,2017,Hambantota,2017/07/10,Sri Lanka,Zimbabwe,Zimbabwe,field,normal,0,Zimbabwe,0,3,Sikandar Raza,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",IJ Gould,RR Wimalasiri,NJ Llong
1104481,2017,Hambantota,2017/07/08,Sri Lanka,Zimbabwe,Sri Lanka,bat,D/L,1,Zimbabwe,0,4,CR Ervine,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",NJ Llong,REJ Martinesz,IJ Gould
1098210,2017,Jamaica,2017/07/06,West Indies,India,West Indies,bat,normal,0,India,0,8,V Kohli,"Sabina Park, Kingston",HDPK Dharmasena,LS Reifer,CB Gaffaney
1104480,2017,Hambantota,2017/07/06,Sri Lanka,Zimbabwe,Sri Lanka,field,normal,0,Sri Lanka,0,8,MD Gunathilaka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",IJ Gould,REJ Martinesz,NJ Llong
1098209,2017,Antigua,2017/07/02,West Indies,India,West Indies,bat,normal,0,West Indies,11,0,JO Holder,"Sir Vivian Richards Stadium, North Sound",CB Gaffaney,JS Wilson,HDPK Dharmasena
1104479,2017,,2017/07/02,Sri Lanka,Zimbabwe,Sri Lanka,field,normal,0,Sri Lanka,0,7,PADLR Sandakan,Galle International Stadium,NJ Llong,RSA Palliyaguruge,IJ Gould
1098208,2017,Antigua,2017/06/30,West Indies,India,West Indies,field,normal,0,India,93,0,MS Dhoni,"Sir Vivian Richards Stadium, North Sound",HDPK Dharmasena,N Duguid,CB Gaffaney
1104478,2017,,2017/06/30,Sri Lanka,Zimbabwe,Sri Lanka,bat,normal,0,Zimbabwe,0,6,SF Mire,Galle International Stadium,IJ Gould,RSA Palliyaguruge,NJ Llong
1098207,2017,Trinidad,2017/06/25,West Indies,India,West Indies,field,normal,0,India,105,0,AM Rahane,"Queen's Park Oval, Port of Spain",N Duguid,CB Gaffaney,HDPK Dharmasena
1098206,2017,Trinidad,2017/06/23,West Indies,India,West Indies,field,normal,0,,0,0,,"Queen's Park Oval, Port of Spain",HDPK Dharmasena,JS Wilson,CB Gaffaney
1022375,2017,London,2017/06/18,India,Pakistan,India,field,normal,0,Pakistan,180,0,Fakhar Zaman,Kennington Oval,M Erasmus,RA Kettleborough,RJ Tucker
1089420,2017,Edinburgh,2017/06/17,Scotland,Zimbabwe,Scotland,bat,normal,0,Zimbabwe,0,6,,"Grange Cricket Club Ground, Raeburn Place",RSA Palliyaguruge,IN Ramage,
1022373,2017,Birmingham,2017/06/15,Bangladesh,India,India,field,normal,0,India,0,9,RG Sharma,Edgbaston,HDPK Dharmasena,RA Kettleborough,NJ Llong
1089419,2017,Edinburgh,2017/06/15,Scotland,Zimbabwe,Scotland,bat,D/L,1,Scotland,26,0,,"Grange Cricket Club Ground, Raeburn Place",RSA Palliyaguruge,IN Ramage,
1022371,2017,Cardiff,2017/06/14,England,Pakistan,Pakistan,field,normal,0,Pakistan,0,8,Hasan Ali,Sophia Gardens,M Erasmus,RJ Tucker,CB Gaffaney
1022369,2017,Cardiff,2017/06/12,Pakistan,Sri Lanka,Pakistan,field,normal,0,Pakistan,0,3,Sarfraz Ahmed,Sophia Gardens,M Erasmus,BNJ Oxenford,CB Gaffaney
1089780,2017,St Lucia,2017/06/11,West Indies,Afghanistan,Afghanistan,bat,normal,0,West Indies,0,4,SD Hope,"Darren Sammy National Cricket Stadium, Gros Islet",N Duguid,C Shamshuddin,JS Wilson
1022367,2017,London,2017/06/11,India,South Africa,India,field,normal,0,India,0,8,JJ Bumrah,Kennington Oval,Aleem Dar,PR Reiffel,RK Illingworth
1022365,2017,Birmingham,2017/06/10,England,Australia,England,field,D/L,1,England,40,0,BA Stokes,Edgbaston,HDPK Dharmasena,CB Gaffaney,S Ravi
1089779,2017,St Lucia,2017/06/09,West Indies,Afghanistan,Afghanistan,bat,normal,0,Afghanistan,63,0,Rashid Khan,"Darren Sammy National Cricket Stadium, Gros Islet",C Shamshuddin,JS Wilson,LS Reifer
1022363,2017,Cardiff,2017/06/09,Bangladesh,New Zealand,New Zealand,bat,normal,0,Bangladesh,0,5,Shakib Al Hasan,Sophia Gardens,IJ Gould,NJ Llong,Aleem Dar
1022361,2017,London,2017/06/08,India,Sri Lanka,Sri Lanka,field,normal,0,Sri Lanka,0,7,BKG Mendis,Kennington Oval,RA Kettleborough,RJ Tucker,M Erasmus
1022359,2017,Birmingham,2017/06/07,Pakistan,South Africa,South Africa,bat,D/L,1,Pakistan,19,0,Hasan Ali,Edgbaston,RK Illingworth,S Ravi,HDPK Dharmasena
1022357,2017,Cardiff,2017/06/06,England,New Zealand,New Zealand,field,normal,0,England,87,0,JT Ball,Sophia Gardens,BNJ Oxenford,PR Reiffel,RJ Tucker
1022355,2017,London,2017/06/05,Australia,Bangladesh,Bangladesh,bat,normal,0,,0,0,,Kennington Oval,CB Gaffaney,NJ Llong,IJ Gould
1022353,2017,Birmingham,2017/06/04,India,Pakistan,Pakistan,field,D/L,1,India,124,0,Yuvraj Singh,Edgbaston,HDPK Dharmasena,M Erasmus,RA Kettleborough
1022351,2017,London,2017/06/03,South Africa,Sri Lanka,Sri Lanka,field,normal,0,South Africa,96,0,Imran Tahir,Kennington Oval,Aleem Dar,IJ Gould,PR Reiffel
1022349,2017,Birmingham,2017/06/02,Australia,New Zealand,New Zealand,bat,normal,0,,0,0,,Edgbaston,RK Illingworth,RA Kettleborough,NJ Llong
1022347,2017,London,2017/06/01,England,Bangladesh,England,field,normal,0,England,0,8,JE Root,Kennington Oval,S Ravi,RJ Tucker,BNJ Oxenford
1031429,2017,London,2017/05/29,England,South Africa,South Africa,field,normal,0,South Africa,0,7,K Rabada,Lord's,MA Gough,RJ Tucker,CB Gaffaney
1031427,2017,Southampton,2017/05/27,England,South Africa,South Africa,field,normal,0,England,2,0,BA Stokes,The Rose Bowl,RJ Bailey,CB Gaffaney,RJ Tucker
1031425,2017,Leeds,2017/05/24,England,South Africa,South Africa,field,normal,0,England,72,0,MM Ali,Headingley,RT Robinson,RJ Tucker,CB Gaffaney
1033371,2017,Dublin,2017/05/24,Bangladesh,New Zealand,Bangladesh,field,normal,0,Bangladesh,0,5,Mushfiqur Rahim,Clontarf Cricket Club Ground,R Black,RSA Palliyaguruge,JS Wilson
1033369,2017,Dublin,2017/05/21,Ireland,New Zealand,Ireland,field,normal,0,New Zealand,190,0,TWM Latham,Malahide,AJ Neill,JS Wilson,RSA Palliyaguruge
1033367,2017,Dublin,2017/05/19,Ireland,Bangladesh,Bangladesh,field,normal,0,Bangladesh,0,8,Mustafizur Rahman,Malahide,R Black,RSA Palliyaguruge,JS Wilson
1033365,2017,Dublin,2017/05/17,Bangladesh,New Zealand,New Zealand,field,normal,0,New Zealand,0,4,JDS Neesham,Clontarf Cricket Club Ground,IJ Gould,AJ Neill,NJ Llong
1033363,2017,Dublin,2017/05/14,Ireland,New Zealand,Ireland,field,normal,0,New Zealand,51,0,MJ Santner,Malahide,M Hawthorne,NJ Llong,IJ Gould
1033361,2017,Dublin,2017/05/12,Ireland,Bangladesh,Ireland,field,normal,0,,0,0,,Malahide,IJ Gould,M Hawthorne,NJ Llong
1029003,2017,London,2017/05/07,England,Ireland,Ireland,field,normal,0,England,85,0,JE Root,Lord's,PR Reiffel,RT Robinson,Aleem Dar
1029001,2017,Bristol,2017/05/05,England,Ireland,Ireland,bat,normal,0,England,0,7,AU Rashid,County Ground,Aleem Dar,RJ Bailey,PR Reiffel
1077951,2017,Guyana,2017/04/11,West Indies,Pakistan,West Indies,bat,normal,0,Pakistan,0,6,Shoaib Malik,Providence Stadium,SD Fry,JS Wilson,IJ Gould
1077950,2017,Guyana,2017/04/09,West Indies,Pakistan,West Indies,field,normal,0,Pakistan,74,0,Babar Azam,Providence Stadium,GO Brathwaite,IJ Gould,SD Fry
1077949,2017,Guyana,2017/04/07,West Indies,Pakistan,West Indies,field,normal,0,West Indies,0,4,JN Mohammed,Providence Stadium,SD Fry,JS Wilson,IJ Gould
1089183,2017,Abu Dhabi,2017/04/04,United Arab Emirates,Papua New Guinea,United Arab Emirates,bat,normal,0,United Arab Emirates,103,0,,Sheikh Zayed Stadium,Akbar Ali,Shozab Raza,
1068737,2017,Abu Dhabi,2017/04/02,United Arab Emirates,Papua New Guinea,Papua New Guinea,bat,normal,0,Papua New Guinea,26,0,,Sheikh Zayed Stadium,Akbar Ali,Shozab Raza,
1083448,2016/17,Colombo,2017/04/01,Sri Lanka,Bangladesh,Bangladesh,field,normal,0,Sri Lanka,70,0,NLTC Perera,Sinhalese Sports Club Ground,MA Gough,RSA Palliyaguruge,S Ravi
1083447,2016/17,,2017/03/28,Sri Lanka,Bangladesh,Sri Lanka,bat,normal,0,,0,0,,Rangiri Dambulla International Stadium,RSA Palliyaguruge,S Ravi,MA Gough
1083446,2016/17,,2017/03/25,Sri Lanka,Bangladesh,Sri Lanka,field,normal,0,Bangladesh,90,0,Tamim Iqbal,Rangiri Dambulla International Stadium,MA Gough,REJ Martinesz,S Ravi
1040499,2016/17,Greater Noida,2017/03/24,Afghanistan,Ireland,Ireland,bat,normal,0,Afghanistan,0,7,Rahmat Shah,Greater Noida Sports Complex Ground,Ahmed Shah Pakteen,Nitin Menon,AK Chaudhary
1040497,2016/17,Greater Noida,2017/03/22,Afghanistan,Ireland,Afghanistan,bat,normal,0,Ireland,0,3,KJ O'Brien,Greater Noida Sports Complex Ground,Ahmed Shah Durrani,AK Chaudhary,Nitin Menon
1040495,2016/17,Greater Noida,2017/03/19,Afghanistan,Ireland,Afghanistan,bat,normal,0,Ireland,0,6,PR Stirling,Greater Noida Sports Complex Ground,Ahmed Shah Pakteen,Nitin Menon,AK Chaudhary
1040493,2016/17,Greater Noida,2017/03/17,Afghanistan,Ireland,Afghanistan,bat,normal,0,Afghanistan,34,0,PR Stirling,Greater Noida Sports Complex Ground,Ahmed Shah Durrani,AK Chaudhary,Nitin Menon
1040491,2016/17,Greater Noida,2017/03/15,Afghanistan,Ireland,Afghanistan,bat,normal,0,Afghanistan,30,0,WTS Porterfield,Greater Noida Sports Complex Ground,Ahmed Shah Pakteen,Nitin Menon,AK Chaudhary
1027319,2016/17,Barbados,2017/03/09,West Indies,England,West Indies,field,normal,0,England,186,0,AD Hales,"Kensington Oval, Bridgetown",GO Brathwaite,RSA Palliyaguruge,CB Gaffaney
1027317,2016/17,Antigua,2017/03/05,West Indies,England,West Indies,bat,normal,0,England,0,4,JE Root,"Sir Vivian Richards Stadium, North Sound",N Duguid,CB Gaffaney,RSA Palliyaguruge
1020039,2016/17,Auckland,2017/03/04,New Zealand,South Africa,South Africa,field,normal,0,South Africa,0,6,K Rabada,Eden Park,CM Brown,JS Wilson,PR Reiffel
1080631,2016/17,Dubai,2017/03/04,United Arab Emirates,Ireland,United Arab Emirates,bat,normal,0,Ireland,0,8,WTS Porterfield,ICC Global Cricket Academy,Ahsan Raza,Akbar Ali,
1027315,2016/17,Antigua,2017/03/03,West Indies,England,West Indies,field,normal,0,England,45,0,EJG Morgan,"Sir Vivian Richards Stadium, North Sound",GO Brathwaite,RSA Palliyaguruge,CB Gaffaney
1080630,2016/17,Dubai,2017/03/02,United Arab Emirates,Ireland,United Arab Emirates,field,normal,0,Ireland,85,0,WTS Porterfield,ICC Global Cricket Academy,Ahsan Raza,Iftikhar Ali,
1020037,2016/17,Hamilton,2017/03/01,New Zealand,South Africa,South Africa,bat,normal,0,New Zealand,0,7,MJ Guptill,Seddon Park,WR Knights,PR Reiffel,JS Wilson
1079250,2016/17,,2017/02/26,Zimbabwe,Afghanistan,Afghanistan,bat,D/L,1,Afghanistan,106,0,Rahmat Shah,Harare Sports Club,S George,TJ Matibiri,L Rusere
1020035,2016/17,Wellington,2017/02/25,New Zealand,South Africa,South Africa,bat,normal,0,South Africa,159,0,AB de Villiers,Westpac Stadium,CM Brown,JS Wilson,PR Reiffel
1079249,2016/17,,2017/02/24,Zimbabwe,Afghanistan,Afghanistan,bat,D/L,1,Zimbabwe,0,7,CB Mpofu,Harare Sports Club,S George,TJ Matibiri,L Rusere
1020033,2016/17,Christchurch,2017/02/22,New Zealand,South Africa,South Africa,field,normal,0,New Zealand,6,0,LRPL Taylor,Hagley Oval,CM Brown,PR Reiffel,JS Wilson
1079248,2016/17,,2017/02/21,Zimbabwe,Afghanistan,Zimbabwe,bat,normal,0,Zimbabwe,3,0,SC Williams,Harare Sports Club,S George,L Rusere,TJ Matibiri
1079247,2016/17,,2017/02/19,Zimbabwe,Afghanistan,Afghanistan,bat,normal,0,Afghanistan,54,0,Rashid Khan,Harare Sports Club,S George,RB Tiffin,L Rusere
1020031,2016/17,Hamilton,2017/02/19,New Zealand,South Africa,South Africa,field,normal,0,South Africa,0,4,Q de Kock,Seddon Park,WR Knights,JS Wilson,PR Reiffel
1079246,2016/17,,2017/02/16,Zimbabwe,Afghanistan,Afghanistan,bat,D/L,1,Afghanistan,12,0,Asghar Stanikzai,Harare Sports Club,S George,RB Tiffin,L Rusere
936167,2016/17,Centurion,2017/02/10,South Africa,Sri Lanka,Sri Lanka,field,normal,0,South Africa,88,0,HM Amla,SuperSport Park,S George,RA Kettleborough,RK Illingworth
936165,2016/17,Cape Town,2017/02/07,South Africa,Sri Lanka,South Africa,bat,normal,0,South Africa,40,0,F du Plessis,Newlands,AT Holdstock,RK Illingworth,RA Kettleborough
1020017,2016/17,Hamilton,2017/02/05,New Zealand,Australia,New Zealand,bat,normal,0,New Zealand,24,0,TA Boult,Seddon Park,CM Brown,RSA Palliyaguruge,HDPK Dharmasena
936163,2016/17,Johannesburg,2017/02/04,South Africa,Sri Lanka,South Africa,field,normal,0,South Africa,0,7,D Pretorius,New Wanderers Stadium,AT Holdstock,RA Kettleborough,RK Illingworth
936161,2016/17,Durban,2017/02/01,South Africa,Sri Lanka,Sri Lanka,field,normal,0,South Africa,121,0,F du Plessis,Kingsmead,S George,RK Illingworth,RA Kettleborough
1020013,2016/17,Auckland,2017/01/30,New Zealand,Australia,Australia,field,normal,0,New Zealand,6,0,MP Stoinis,Eden Park,WR Knights,RSA Palliyaguruge,HDPK Dharmasena
936159,2016/17,Port Elizabeth,2017/01/28,South Africa,Sri Lanka,South Africa,field,normal,0,South Africa,0,8,Imran Tahir,St George's Park,BP Jele,RA Kettleborough,RK Illingworth
1078661,2016/17,,2017/01/26,United Arab Emirates,Hong Kong,United Arab Emirates,field,normal,0,United Arab Emirates,0,6,Imran Haider,Dubai International Cricket Stadium,AJT Dowdalls,Iftikhar Ali,
1000895,2016/17,,2017/01/26,Australia,Pakistan,Australia,bat,normal,0,Australia,57,0,DA Warner,Adelaide Oval,SD Fry,C Shamshuddin,CB Gaffaney
1078660,2016/17,,2017/01/24,United Arab Emirates,Scotland,Scotland,bat,normal,0,United Arab Emirates,0,4,Adnan Mufti,Dubai International Cricket Stadium,Akbar Ali,Tabarak Dar,
1078659,2016/17,Abu Dhabi,2017/01/22,Hong Kong,Scotland,Hong Kong,field,normal,0,Hong Kong,0,7,Babar Hayat,Sheikh Zayed Stadium,Akbar Ali,Iftikhar Ali,
1000893,2016/17,,2017/01/22,Australia,Pakistan,Australia,bat,normal,0,Australia,86,0,DA Warner,Sydney Cricket Ground,CB Gaffaney,MD Martell,C Shamshuddin
1034823,2016/17,Kolkata,2017/01/22,India,England,India,field,normal,0,England,5,0,BA Stokes,Eden Gardens,AK Chaudhary,HDPK Dharmasena,RSA Palliyaguruge
1034821,2016/17,Cuttack,2017/01/19,India,England,England,field,normal,0,India,15,0,Yuvraj Singh,Barabati Stadium,AK Chaudhary,RSA Palliyaguruge,HDPK Dharmasena
1000891,2016/17,Perth,2017/01/19,Australia,Pakistan,Australia,field,normal,0,Australia,0,7,SPD Smith,Western Australia Cricket Association Ground,SD Fry,C Shamshuddin,CB Gaffaney
1034819,2016/17,Pune,2017/01/15,India,England,India,field,normal,0,India,0,3,KM Jadhav,Maharashtra Cricket Association Stadium,HDPK Dharmasena,CK Nandan,RSA Palliyaguruge
1000889,2016/17,,2017/01/15,Australia,Pakistan,Australia,bat,normal,0,Pakistan,0,6,Mohammad Hafeez,Melbourne Cricket Ground,CB Gaffaney,P Wilson,C Shamshuddin
1000887,2016/17,Brisbane,2017/01/13,Australia,Pakistan,Australia,bat,normal,0,Australia,92,0,MS Wade,"Brisbane Cricket Ground, Woolloongabba",MD Martell,C Shamshuddin,CB Gaffaney
1019977,2016/17,Nelson,2016/12/31,New Zealand,Bangladesh,Bangladesh,bat,normal,0,New Zealand,0,8,KS Williamson,Saxton Oval,CM Brown,C Shamshuddin,PR Reiffel
1019975,2016/17,Nelson,2016/12/29,New Zealand,Bangladesh,Bangladesh,field,normal,0,New Zealand,67,0,NT Broom,Saxton Oval,CM Brown,PR Reiffel,C Shamshuddin
1019973,2016/17,Christchurch,2016/12/26,New Zealand,Bangladesh,New Zealand,bat,normal,0,New Zealand,77,0,TWM Latham,Hagley Oval,WR Knights,C Shamshuddin,PR Reiffel
1001375,2016/17,,2016/12/09,Australia,New Zealand,Australia,bat,normal,0,Australia,117,0,DA Warner,Melbourne Cricket Ground,NJ Llong,MD Martell,HDPK Dharmasena
1001373,2016/17,Canberra,2016/12/06,Australia,New Zealand,New Zealand,field,normal,0,Australia,116,0,DA Warner,Manuka Oval,HDPK Dharmasena,P Wilson,NJ Llong
1001371,2016/17,,2016/12/04,Australia,New Zealand,Australia,bat,normal,0,Australia,68,0,SPD Smith,Sydney Cricket Ground,HDPK Dharmasena,MD Martell,P Wilson
1059716,2016/17,Bulawayo,2016/11/27,Zimbabwe,Sri Lanka,Zimbabwe,bat,normal,0,Sri Lanka,0,6,BKG Mendis,Queens Sports Club,RK Illingworth,TJ Matibiri,MA Gough
1059715,2016/17,Bulawayo,2016/11/25,Zimbabwe,West Indies,Zimbabwe,bat,D/L,1,Zimbabwe,5,0,TS Chisoro,Queens Sports Club,MA Gough,TJ Matibiri,RK Illingworth
1059714,2016/17,Bulawayo,2016/11/23,Sri Lanka,West Indies,West Indies,field,normal,0,Sri Lanka,1,0,BKG Mendis,Queens Sports Club,RK Illingworth,TJ Matibiri,MA Gough
1059713,2016/17,Bulawayo,2016/11/21,Zimbabwe,Sri Lanka,Zimbabwe,bat,normal,0,,0,0,,Queens Sports Club,MA Gough,L Rusere,RK Illingworth
1059712,2016/17,Bulawayo,2016/11/19,Zimbabwe,West Indies,Zimbabwe,bat,normal,0,,0,0,SD Hope,Queens Sports Club,C Shamshuddin,RB Tiffin,MA Gough
1059711,2016/17,,2016/11/16,Sri Lanka,West Indies,Sri Lanka,field,normal,0,West Indies,62,0,JO Holder,Harare Sports Club,M Erasmus,RB Tiffin,C Shamshuddin
1059710,2016/17,,2016/11/14,Zimbabwe,Sri Lanka,Sri Lanka,field,normal,0,Sri Lanka,0,8,DM de Silva,Harare Sports Club,C Shamshuddin,RB Tiffin,M Erasmus
1026851,2016/17,Hong Kong,2016/11/08,Hong Kong,Papua New Guinea,Papua New Guinea,bat,D/L,1,Hong Kong,0,7,Anshuman Rath,"Mission Road Ground, Mong Kok",Sharfuddoula,IA Thomson,
1026849,2016/17,Hong Kong,2016/11/06,Hong Kong,Papua New Guinea,Papua New Guinea,bat,normal,0,Papua New Guinea,14,0,CA Soper,"Mission Road Ground, Mong Kok",Sharfuddoula,Tabarak Dar,
1026847,2016/17,Hong Kong,2016/11/04,Hong Kong,Papua New Guinea,Hong Kong,bat,normal,0,Hong Kong,106,0,Babar Hayat,"Mission Road Ground, Mong Kok",Sharfuddoula,Tabarak Dar,
1030227,2016/17,Visakhapatnam,2016/10/29,India,New Zealand,India,bat,normal,0,India,190,0,A Mishra,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,CK Nandan,BNJ Oxenford,C Shamshuddin
1030225,2016/17,Ranchi,2016/10/26,India,New Zealand,New Zealand,bat,normal,0,New Zealand,19,0,MJ Guptill,JSCA International Stadium Complex,AK Chaudhary,BNJ Oxenford,CK Nandan
1030223,2016/17,Chandigarh,2016/10/23,India,New Zealand,India,field,normal,0,India,0,7,V Kohli,"Punjab Cricket Association Stadium, Mohali",BNJ Oxenford,C Shamshuddin,AK Chaudhary
1030221,2016/17,Delhi,2016/10/20,India,New Zealand,India,field,normal,0,New Zealand,6,0,KS Williamson,Feroz Shah Kotla,AK Chaudhary,BNJ Oxenford,C Shamshuddin
1030219,2016/17,Dharmasala,2016/10/16,India,New Zealand,India,field,normal,0,India,0,6,HH Pandya,Himachal Pradesh Cricket Association Stadium,BNJ Oxenford,C Shamshuddin,AK Chaudhary
1029823,2016/17,Chittagong,2016/10/12,Bangladesh,England,England,field,normal,0,England,0,4,AU Rashid,Zahur Ahmed Chowdhury Stadium,Anisur Rahman,M Erasmus,Aleem Dar
936143,2016/17,Cape Town,2016/10/12,South Africa,Australia,South Africa,bat,normal,0,South Africa,31,0,DA Warner,Newlands,S George,JS Wilson,NJ Llong
1029821,2016/17,Mirpur,2016/10/09,Bangladesh,England,England,field,normal,0,Bangladesh,34,0,Mashrafe Mortaza,Shere Bangla National Stadium,Aleem Dar,Sharfuddoula,M Erasmus
936141,2016/17,Port Elizabeth,2016/10/09,South Africa,Australia,Australia,bat,normal,0,South Africa,0,6,KJ Abbott,St George's Park,AT Holdstock,NJ Llong,JS Wilson
1029819,2016/17,Mirpur,2016/10/07,Bangladesh,England,England,bat,normal,0,England,21,0,JT Ball,Shere Bangla National Stadium,M Erasmus,Sharfuddoula,Aleem Dar
936139,2016/17,Durban,2016/10/05,South Africa,Australia,Australia,bat,normal,0,South Africa,0,4,DA Miller,Kingsmead,AT Holdstock,JS Wilson,NJ Llong
1050227,2016/17,Abu Dhabi,2016/10/05,Pakistan,West Indies,Pakistan,bat,normal,0,Pakistan,136,0,Babar Azam,Sheikh Zayed Stadium,Ahsan Raza,RSA Palliyaguruge,S Ravi
1050225,2016/17,,2016/10/02,Pakistan,West Indies,Pakistan,bat,normal,0,Pakistan,59,0,Babar Azam,Sharjah Cricket Stadium,S Ravi,Shozab Raza,RSA Palliyaguruge
936137,2016/17,Johannesburg,2016/10/02,South Africa,Australia,Australia,field,normal,0,South Africa,142,0,F du Plessis,New Wanderers Stadium,S George,NJ Llong,JS Wilson
1051301,2016/17,Mirpur,2016/10/01,Bangladesh,Afghanistan,Bangladesh,bat,normal,0,Bangladesh,141,0,Tamim Iqbal,Shere Bangla National Stadium,C Shamshuddin,Sharfuddoula,Masudur Rahman
1050223,2016/17,,2016/09/30,Pakistan,West Indies,West Indies,field,D/L,1,Pakistan,111,0,Babar Azam,Sharjah Cricket Stadium,Ahsan Raza,RSA Palliyaguruge,S Ravi
936135,2016/17,Centurion,2016/09/30,South Africa,Australia,South Africa,field,normal,0,South Africa,0,6,Q de Kock,SuperSport Park,BP Jele,JS Wilson,NJ Llong
